# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  588       3.833955172813e-10       2.280188535290e-12       4.101118612751e-12       9.324523149144e-15       3.909812410251e-14       5.559999083664e-15      -3.461104144485e-16 
  589       3.824028819174e-10       2.318357872261e-12       4.111743417024e-12       9.336393617123e-15       3.885820843774e-14       5.489850109094e-15      -3.534299838705e-16 
  590       3.813367624207e-10       2.356811669452e-12       4.118119001318e-12       9.348080583810e-15       3.862016832314e-14       5.415144788872e-15      -3.606676458128e-16 
  591       3.801976502642e-10       2.395534785823e-12       4.120250763565e-12       9.359585505380e-15       3.838398471923e-14       5.336555777720e-15      -3.678238981455e-16 
  592       3.789860503153e-10       2.434511861588e-12       4.118144614357e-12       9.370909872947e-15       3.814963798413e-14       5.254765267769e-15      -3.748992570120e-16 
  593       3.777024809016e-10       2.473727317278e-12       4.111806979737e-12       9.382055212728e-15       3.791710787047e-14       5.170465029415e-15      -3.818942569243e-16 
  594       3.763474738755e-10       2.513165352811e-12       4.101244803974e-12       9.393023086204e-15       3.768637352224e-14       5.084356452171e-15      -3.888094508585e-16 
  595       3.749215746802e-10       2.552809946557e-12       4.086465552352e-12       9.403815090282e-15       3.745741347157e-14       4.997150585522e-15      -3.956454103502e-16 
  596       3.734253424144e-10       2.592644854407e-12       4.067477213947e-12       9.414432857460e-15       3.723020563566e-14       4.909568179784e-15      -4.024027255901e-16 
  597       3.718593498981e-10       2.632653608837e-12       4.044288304417e-12       9.424878055988e-15       3.700472731358e-14       4.822339726956e-15      -4.090820055191e-16 
  598       3.702241837375e-10       2.672819517976e-12       4.016907868774e-12       9.435152390029e-15       3.678095518313e-14       4.736205501577e-15      -4.156838779238e-16 
  599       3.685204443904e-10       2.713125664672e-12       3.985345484179e-12       9.445257599824e-15       3.655886529769e-14       4.651915601578e-15      -4.222089895322e-16 
  600       3.667487462317e-10       2.753554905563e-12       3.949611262715e-12       9.455195461852e-15       3.633843308308e-14       4.570229989142e-15      -4.286580061089e-16 
  601       3.649097176186e-10       2.794089870137e-12       3.909715854174e-12       9.464967788994e-15       3.611963333437e-14       4.491918531553e-15      -4.350316125504e-16 
  602       3.630040009557e-10       2.834712959805e-12       3.865670448839e-12       9.474576430697e-15       3.590244021279e-14       4.417761042059e-15      -4.413305129808e-16 
  603       3.610322527607e-10       2.875406346964e-12       3.817486780267e-12       9.484023273134e-15       3.568682724251e-14       4.348547320720e-15      -4.475554308471e-16 
  604       3.589951437291e-10       2.916151974064e-12       3.765177128071e-12       9.493310239364e-15       3.547276730755e-14       4.285077195266e-15      -4.537071090147e-16 
  605       3.568935264365e-10       2.956932512964e-12       3.708755862130e-12       9.502439403263e-15       3.526023664434e-14       4.227997518279e-15      -4.597860564821e-16 
  606       3.547289427450e-10       2.997734270243e-12       3.648244110413e-12       9.511413333974e-15       3.504922693156e-14       4.177308765122e-15      -4.657917816340e-16 
  607       3.525031287439e-10       3.038544350004e-12       3.583665209053e-12       9.520234760066e-15       3.483973348518e-14       4.132846635983e-15      -4.717235407144e-16 
  608       3.502178483383e-10       3.079349699296e-12       3.515043174371e-12       9.528906456728e-15       3.463175128726e-14       4.094444011732e-15      -4.775805895480e-16 
  609       3.478748933700e-10       3.120137107500e-12       3.442402706162e-12       9.537431245963e-15       3.442527498407e-14       4.061930941414e-15      -4.833621835533e-16 
  610       3.454760837372e-10       3.160893205708e-12       3.365769190985e-12       9.545811996792e-15       3.422029888427e-14       4.035134629735e-15      -4.890675777546e-16 
  611       3.430232675150e-10       3.201604466105e-12       3.285168705450e-12       9.554051625450e-15       3.401681695704e-14       4.013879424556e-15      -4.946960267947e-16 
  612       3.405183210752e-10       3.242257201350e-12       3.200628019500e-12       9.562153095588e-15       3.381482283025e-14       3.997986804380e-15      -5.002467849474e-16 
  613       3.379631492068e-10       3.282837563957e-12       3.112174599707e-12       9.570119418474e-15       3.361430978865e-14       3.987275365846e-15      -5.057191061299e-16 
  614       3.353596852361e-10       3.323331545674e-12       3.019836612550e-12       9.577953653189e-15       3.341527077194e-14       3.981560811212e-15      -5.111122439154e-16 
  615       3.327098911466e-10       3.363724976869e-12       2.923642927711e-12       9.585658906828e-15       3.321769837302e-14       3.980655935854e-15      -5.164254515455e-16 
  616       3.300157576997e-10       3.404003525907e-12       2.823623121354e-12       9.593238334703e-15       3.302158483609e-14       3.984370615750e-15      -5.216579819428e-16 
  617       3.272793045542e-10       3.444152698533e-12       2.719807479418e-12       9.600695140537e-15       3.282692205483e-14       3.992511794971e-15      -5.268090877233e-16 
  618       3.245025803871e-10       3.484157837251e-12       2.612227000902e-12       9.608032576669e-15       3.263370157054e-14       4.004883473172e-15      -5.318780212088e-16 
  619       3.216876630132e-10       3.524004120710e-12       2.500913401153e-12       9.615253944249e-15       3.244191457031e-14       4.021286693083e-15      -5.368640344396e-16 
  620       3.188366595059e-10       3.563676563077e-12       2.385899115150e-12       9.622362593443e-15       3.225155188517e-14       4.041519527998e-15      -5.417663791869e-16 
  621       3.159517063167e-10       3.603160013428e-12       2.267217300796e-12       9.629361923627e-15       3.206260398825e-14       4.065377069263e-15      -5.465843069652e-16 
  622       3.130349693958e-10       3.642439155121e-12       2.144901842204e-12       9.636255383591e-15       3.187506099293e-14       4.092651413770e-15      -5.513170690451e-16 
  623       3.100886443123e-10       3.681498505181e-12       2.018987352979e-12       9.643046471737e-15       3.168891265099e-14       4.123131651446e-15      -5.559639164653e-16 
  624       3.071149563739e-10       3.720322413681e-12       1.889509179515e-12       9.649738736278e-15       3.150414835080e-14       4.156603852739e-15      -5.605241000455e-16 
  625       3.041161607476e-10       3.758895063121e-12       1.756503404270e-12       9.656335775438e-15       3.132075711543e-14       4.192851056115e-15      -5.649968703986e-16 
  626       3.010945425797e-10       3.797200467812e-12       1.620006849066e-12       9.662841237655e-15       3.113872760085e-14       4.231653255542e-15      -5.693814779436e-16 
  627       2.980524171158e-10       3.835222473255e-12       1.480057078366e-12       9.669258821776e-15       3.095804809404e-14       4.272787387984e-15      -5.736771729176e-16 
  628       2.949921298212e-10       3.872944755524e-12       1.336692402567e-12       9.675592277257e-15       3.077870651119e-14       4.316027320888e-15      -5.778832053887e-16 
  629       2.919160565008e-10       3.910350820645e-12       1.189951881283e-12       9.681845404367e-15       3.060069039583e-14       4.361143839678e-15      -5.819988252681e-16 
  630       2.888266034196e-10       3.947424003977e-12       1.039875326636e-12       9.688022054383e-15       3.042398691699e-14       4.407904635241e-15      -5.860232823230e-16 
  631       2.857262074225e-10       3.984147469598e-12       8.865033065430e-13       9.694126129794e-15       3.024858286738e-14       4.456074291418e-15      -5.899558261888e-16 
  632       2.826173360549e-10       4.020504209677e-12       7.298771479996e-13       9.700161584495e-15       3.007446466151e-14       4.505414272499e-15      -5.937957063817e-16 
  633       2.795024876825e-10       4.056477043866e-12       5.700389403705e-13       9.706132423993e-15       2.990161833385e-14       4.555682910703e-15      -5.975421723113e-16 
  634       2.763841916114e-10       4.092048618673e-12       4.070315386754e-13       9.712042705603e-15       2.973002953702e-14       4.606635393680e-15      -6.011944732927e-16 
  635       2.732650082090e-10       4.127201406845e-12       2.408985668766e-13       9.717896538647e-15       2.955968353993e-14       4.658023751991e-15      -6.047518585595e-16 
  636       2.701475290230e-10       4.161917706751e-12       7.168442116586e-14       9.723698084656e-15       2.939056522591e-14       4.709596846605e-15      -6.082135772759e-16 
  637       2.670343769027e-10       4.196179641763e-12      -1.005657267481e-13       9.729451557569e-15       2.922265909090e-14       4.761100356383e-15      -6.115788785495e-16 
  638       2.639282061183e-10       4.229969159635e-12      -2.758059263528e-13       9.735161223933e-15       2.905594924159e-14       4.812276765575e-15      -6.148470114435e-16 
  639       2.608317024818e-10       4.263268031884e-12      -4.539894450441e-13       9.740831403101e-15       2.889041939359e-14       4.862865351305e-15      -6.180172249894e-16 
  640       2.577475834664e-10       4.296057853176e-12      -6.350687648401e-13       9.746466467434e-15       2.872605286957e-14       4.912602171062e-15      -6.210887681994e-16 
  641       2.546785983274e-10       4.328320040700e-12      -8.189955790927e-13       9.752070842498e-15       2.856283259741e-14       4.961220050191e-15      -6.240608900787e-16 
  642       2.516275282218e-10       4.360035833556e-12      -1.005720789201e-12       9.757649007266e-15       2.840074110839e-14       5.008448569383e-15      -6.269328396387e-16 
  643       2.485971863290e-10       4.391186292129e-12      -1.195194501326e-12       9.763205494318e-15       2.823976053531e-14       5.054014052164e-15      -6.297038659084e-16 
  644       2.455903199651e-10       4.421754424137e-12      -1.387361090996e-12       9.768744576888e-15       2.807987515780e-14       5.097693067615e-15      -6.323734184734e-16 
  645       2.426093142531e-10       4.451731616827e-12      -1.582144280983e-12       9.774269321829e-15       2.792107910513e-14       5.139474293111e-15      -6.349417540463e-16 
  646       2.396564819844e-10       4.481111349112e-12      -1.779461719237e-12       9.779782515613e-15       2.776336882405e-14       5.179400289838e-15      -6.374093436473e-16 
  647       2.367341611090e-10       4.509887078088e-12      -1.979229875715e-12       9.785286975651e-15       2.760674054635e-14       5.217514322134e-15      -6.397766733922e-16 
  648       2.338447148269e-10       4.538052239032e-12      -2.181364037667e-12       9.790785550397e-15       2.745119028774e-14       5.253860360441e-15      -6.420442445620e-16 
  649       2.309905316806e-10       4.565600245389e-12      -2.385778304927e-12       9.796281119464e-15       2.729671384679e-14       5.288483084255e-15      -6.442125736742e-16 
  650       2.281740256462e-10       4.592524488778e-12      -2.592385585200e-12       9.801776593731e-15       2.714330680374e-14       5.321427885073e-15      -6.462821925526e-16 
  651       2.253976362257e-10       4.618818338979e-12      -2.801097589345e-12       9.807274915448e-15       2.699096451947e-14       5.352740869349e-15      -6.482536483980e-16 
  652       2.226638285390e-10       4.644475143933e-12      -3.011824826673e-12       9.812779058353e-15       2.683968213434e-14       5.382468861438e-15      -6.501275038587e-16 
  653       2.199750934152e-10       4.669488229737e-12      -3.224476600224e-12       9.818292027772e-15       2.668945456711e-14       5.410659406551e-15      -6.519043371005e-16 
  654       2.173339474851e-10       4.693850900636e-12      -3.438961002065e-12       9.823816860738e-15       2.654027651383e-14       5.437360773702e-15      -6.535847418776e-16 
  655       2.147429332725e-10       4.717556439026e-12      -3.655184908568e-12       9.829356626092e-15       2.639214244671e-14       5.462621958661e-15      -6.551693276028e-16 
  656       2.122046192864e-10       4.740598105441e-12      -3.873053975707e-12       9.834914424598e-15       2.624504661304e-14       5.486492686901e-15      -6.566587194180e-16 
  657       2.097216001127e-10       4.762969138554e-12      -4.092472634340e-12       9.840493389048e-15       2.609898303406e-14       5.509023416550e-15      -6.580535582644e-16 
  658       2.072964965061e-10       4.784662755171e-12      -4.313344085500e-12       9.846096684373e-15       2.595394550387e-14       5.530265341344e-15      -6.593545009532e-16 
  659       2.049319554821e-10       4.805672150225e-12      -4.535570295682e-12       9.851727507754e-15       2.580992758832e-14       5.550270393570e-15      -6.605622202359e-16 
  660       2.026306504086e-10       4.825990496775e-12      -4.759051992131e-12       9.857389088728e-15       2.566692262388e-14       5.569091247025e-15      -6.616774048748e-16 
  661       2.003952810978e-10       4.845610945998e-12      -4.983688658128e-12       9.863084689300e-15       2.552492371656e-14       5.586781319957e-15      -6.627007597132e-16 
  662       1.982285738982e-10       4.864526627187e-12      -5.209378528282e-12       9.868817604050e-15       2.538392374078e-14       5.603394778025e-15      -6.636330057462e-16 
  663       1.961332817864e-10       4.882730647743e-12      -5.436018583815e-12       9.874591160242e-15       2.524391533829e-14       5.618986537240e-15      -6.644748801906e-16 
  664       1.941121844589e-10       4.900216093175e-12      -5.663504547852e-12       9.880408717938e-15       2.510489091704e-14       5.633612266921e-15      -6.652271365558e-16 
  665       1.921680884240e-10       4.916976027094e-12      -5.891730880705e-12       9.886273670099e-15       2.496684265006e-14       5.647328392644e-15      -6.658905447141e-16 
  666       1.903038270936e-10       4.933003491206e-12      -6.120590775167e-12       9.892189442703e-15       2.482976247439e-14       5.660192099192e-15      -6.664658909709e-16 
  667       1.885222608752e-10       4.948291505311e-12      -6.349976151794e-12       9.898159494847e-15       2.469364208993e-14       5.672261333504e-15      -6.669539781355e-16 
  668       1.868262772635e-10       4.962833067296e-12      -6.579777654197e-12       9.904187318862e-15       2.455847295838e-14       5.683594807625e-15      -6.673556255909e-16 
  669       1.852187909325e-10       4.976621153132e-12      -6.809884644328e-12       9.910276440417e-15       2.442424630208e-14       5.694252001661e-15      -6.676716693651e-16 
  670       1.837027438273e-10       4.989648716868e-12      -7.040185197770e-12       9.916430418633e-15       2.429095310295e-14       5.704293166722e-15      -6.679029622008e-16 
  671       1.822811052558e-10       5.001908690629e-12      -7.270566099021e-12       9.922652846187e-15       2.415858410134e-14       5.713779327878e-15      -6.680503736260e-16 
  672       1.809568719808e-10       5.013393984608e-12      -7.500912836787e-12       9.928947349428e-15       2.402712979495e-14       5.722772287106e-15      -6.681147900247e-16 
  673       1.797330683117e-10       5.024097487066e-12      -7.731109599266e-12       9.935317588479e-15       2.389658043772e-14       5.731334626242e-15      -6.680971147070e-16 
  674       1.786127461961e-10       5.034012064323e-12      -7.961039269438e-12       9.941767257352e-15       2.376692603870e-14       5.739529709929e-15      -6.679982679795e-16 
  675       1.775989853124e-10       5.043130560756e-12      -8.190583420351e-12       9.948300084053e-15       2.363815636098e-14       5.747421688570e-15      -6.678191872160e-16 
  676       1.766948931610e-10       5.051445798794e-12      -8.419622310413e-12       9.954919830695e-15       2.351026092055e-14       5.755075501277e-15      -6.675608269279e-16 
  677       1.759036051561e-10       5.058950578914e-12      -8.648034878675e-12       9.961630293604e-15       2.338322898519e-14       5.762556878819e-15      -6.672241588342e-16 
  678       1.752282847181e-10       5.065637679635e-12      -8.875698740123e-12       9.968435303430e-15       2.325704957339e-14       5.769932346577e-15      -6.668101719324e-16 
  679       1.746721233651e-10       5.071499857515e-12      -9.102490180963e-12       9.975338725255e-15       2.313171145323e-14       5.777269227490e-15      -6.663198725688e-16 
  680       1.742383408047e-10       5.076529847146e-12      -9.328284153910e-12       9.982344458704e-15       2.300720314126e-14       5.784635645005e-15      -6.657542845087e-16 
  681       1.739301850260e-10       5.080720361151e-12      -9.552954273477e-12       9.989456438054e-15       2.288351290139e-14       5.792100526033e-15      -6.651144490069e-16 
  682       1.737509323916e-10       5.084064090175e-12      -9.776372811262e-12       9.996678632339e-15       2.276062874381e-14       5.799733603891e-15      -6.644014248786e-16 
  683       1.737030482001e-10       5.086555687489e-12      -9.998421261923e-12       1.000401450770e-14       2.263854007961e-14       5.807591106698e-15      -6.636161559209e-16 
  684       1.737856485247e-10       5.088197769287e-12      -1.021902229816e-11       1.001146540159e-14       2.251724272563e-14       5.815672481309e-15      -6.627590699327e-16 
  685       1.739969843777e-10       5.088995042459e-12      -1.043810848850e-11       1.001903211407e-14       2.239673400426e-14       5.823962751456e-15      -6.618304712753e-16 
  686       1.743352762095e-10       5.088952332090e-12      -1.065561178641e-11       1.002671544242e-14       2.227701109667e-14       5.832446747934e-15      -6.608306727814e-16 
  687       1.747987137853e-10       5.088074581965e-12      -1.087146352829e-11       1.003451618111e-14       2.215807104216e-14       5.841109107873e-15      -6.597599957923e-16 
  688       1.753854560607e-10       5.086366855074e-12      -1.108559443146e-11       1.004243512174e-14       2.203991073741e-14       5.849934274010e-15      -6.586187701933e-16 
  689       1.760936310582e-10       5.083834334120e-12      -1.129793459218e-11       1.005047305305e-14       2.192252693588e-14       5.858906493967e-15      -6.574073344507e-16 
  690       1.769213357436e-10       5.080482322020e-12      -1.150841348367e-11       1.005863076087e-14       2.180591624708e-14       5.868009819517e-15      -6.561260356479e-16 
  691       1.778666359019e-10       5.076316242415e-12      -1.171695995405e-11       1.006690902809e-14       2.169007513588e-14       5.877228105865e-15      -6.547752295216e-16 
  692       1.789275660136e-10       5.071341640169e-12      -1.192350222443e-11       1.007530863466e-14       2.157499992186e-14       5.886545010916e-15      -6.533552804985e-16 
  693       1.801021291309e-10       5.065564181883e-12      -1.212796788684e-11       1.008383035752e-14       2.146068677861e-14       5.895943994549e-15      -6.518665617314e-16 
  694       1.813882967540e-10       5.058989656390e-12      -1.233028390229e-11       1.009247497059e-14       2.134713173304e-14       5.905408317895e-15      -6.503094551355e-16 
  695       1.827840087073e-10       5.051623975270e-12      -1.253037659872e-11       1.010124324473e-14       2.123433066472e-14       5.914921042602e-15      -6.486843514252e-16 
  696       1.842871730155e-10       5.043473173348e-12      -1.272817166904e-11       1.011013594775e-14       2.112227930516e-14       5.924465030116e-15      -6.469916501497e-16 
  697       1.858956657798e-10       5.034543409204e-12      -1.292359416912e-11       1.011915384433e-14       2.101097323718e-14       5.934022940950e-15      -6.452317597300e-16 
  698       1.876073310543e-10       5.024840965675e-12      -1.311656851579e-11       1.012829769603e-14       2.090040789417e-14       5.943577233960e-15      -6.434050974949e-16 
  699       1.894199807220e-10       5.014372250363e-12      -1.330701848487e-11       1.013756826122e-14       2.079057855946e-14       5.953110165614e-15      -6.415120897176e-16 
  700       1.913313943712e-10       5.003143796138e-12      -1.349486720913e-11       1.014696629510e-14       2.068148036559e-14       5.962603789270e-15      -6.395531716518e-16 
  701       1.933393191714e-10       4.991162261646e-12      -1.368003717632e-11       1.015649254964e-14       2.057310829367e-14       5.972039954448e-15      -6.375287875682e-16 
  702       1.954414697500e-10       4.978434431809e-12      -1.386245022718e-11       1.016614777355e-14       2.046545717267e-14       5.981400306101e-15      -6.354393907907e-16 
  703       1.976355280680e-10       4.964967218338e-12      -1.404202755341e-11       1.017593271228e-14       2.035852167874e-14       5.990666283891e-15      -6.332854437329e-16 
  704       1.999191432965e-10       4.950767660232e-12      -1.421868969571e-11       1.018584810793e-14       2.025229633455e-14       5.999819121461e-15      -6.310674179346e-16 
  705       2.022899316930e-10       4.935842924285e-12      -1.439235654177e-11       1.019589469932e-14       2.014677550856e-14       6.008839845709e-15      -6.287857940976e-16 
  706       2.047454764771e-10       4.920200305592e-12      -1.456294732425e-11       1.020607322184e-14       2.004195341440e-14       6.017709276061e-15      -6.264410621227e-16 
  707       2.072833277074e-10       4.903847228056e-12      -1.473038061883e-11       1.021638440753e-14       1.993782411014e-14       6.026408023743e-15      -6.240337211455e-16 
  708       2.099010021572e-10       4.886791244888e-12      -1.489457434219e-11       1.022682898499e-14       1.983438149762e-14       6.034916491056e-15      -6.215642795732e-16 
  709       2.125959831909e-10       4.869040039118e-12      -1.505544574997e-11       1.023740767936e-14       1.973161932177e-14       6.043214870651e-15      -6.190332551207e-16 
  710       2.153657206403e-10       4.850601424096e-12      -1.521291143486e-11       1.024812121229e-14       1.962953116993e-14       6.051283144797e-15      -6.164411748470e-16 
  711       2.182076306806e-10       4.831483344001e-12      -1.536688732453e-11       1.025897030194e-14       1.952811047118e-14       6.059101084659e-15      -6.137885751913e-16 
  712       2.211190957067e-10       4.811693874343e-12      -1.551728867968e-11       1.026995566292e-14       1.942735049561e-14       6.066648249569e-15      -6.110760020100e-16 
  713       2.240974642094e-10       4.791241222470e-12      -1.566403009199e-11       1.028107800626e-14       1.932724435369e-14       6.073903986300e-15      -6.083040106123e-16 
  714       2.271400506518e-10       4.770133728072e-12      -1.580702548220e-11       1.029233803940e-14       1.922778499557e-14       6.080847428341e-15      -6.054731657971e-16 
  715       2.302441353451e-10       4.748379863690e-12      -1.594618809804e-11       1.030373646615e-14       1.912896521038e-14       6.087457495166e-15      -6.025840418890e-16 
  716       2.334069643252e-10       4.725988235215e-12      -1.608143051228e-11       1.031527398667e-14       1.903077762558e-14       6.093712891512e-15      -5.996372227749e-16 
  717       2.366257492287e-10       4.702967582399e-12      -1.621266462069e-11       1.032695129743e-14       1.893321470624e-14       6.099592106649e-15      -5.966333019401e-16 
  718       2.398976671692e-10       4.679326779358e-12      -1.633980164010e-11       1.033876909118e-14       1.883626875439e-14       6.105073413655e-15      -5.935728825050e-16 
  719       2.432198606135e-10       4.655074835076e-12      -1.646275210635e-11       1.035072805693e-14       1.873993190832e-14       6.110134868688e-15      -5.904565772610e-16 
  720       2.465894372576e-10       4.630220893913e-12      -1.658142587234e-11       1.036282887992e-14       1.864419614190e-14       6.114754310262e-15      -5.872850087072e-16 
  721       2.500034699035e-10       4.604774236108e-12      -1.669573210598e-11       1.037507224159e-14       1.854905326391e-14       6.118909358516e-15      -5.840588090865e-16 
  722       2.534589725051e-10       4.578744857772e-12      -1.680559221158e-11       1.038745840966e-14       1.845449601646e-14       6.122582016430e-15      -5.807786295309e-16 
  723       2.569528280296e-10       4.552145222698e-12      -1.691097888420e-11       1.039998599934e-14       1.836052139618e-14       6.125772576888e-15      -5.774451676243e-16 
  724       2.604818588941e-10       4.524988546934e-12      -1.701187784022e-11       1.041265318706e-14       1.826712739874e-14       6.128485995088e-15      -5.740591404686e-16 
  725       2.640428505343e-10       4.497288223142e-12      -1.710827496638e-11       1.042545811794e-14       1.817431192546e-14       6.130727312376e-15      -5.706212756630e-16 
  726       2.676325512752e-10       4.469057821237e-12      -1.720015632077e-11       1.043839890568e-14       1.808207278278e-14       6.132501656573e-15      -5.671323113434e-16 
  727       2.712476722017e-10       4.440311089023e-12      -1.728750813382e-11       1.045147363242e-14       1.799040768191e-14       6.133814242315e-15      -5.635929962202e-16 
  728       2.748848870297e-10       4.411061952831e-12      -1.737031680925e-11       1.046468034867e-14       1.789931423835e-14       6.134670371377e-15      -5.600040896168e-16 
  729       2.785408319763e-10       4.381324518160e-12      -1.744856892508e-11       1.047801707311e-14       1.780878997147e-14       6.135075433005e-15      -5.563663615084e-16 
  730       2.822121056309e-10       4.351113070315e-12      -1.752225123456e-11       1.049148179251e-14       1.771883230409e-14       6.135034904252e-15      -5.526805925601e-16 
  731       2.858952688259e-10       4.320442075044e-12      -1.759135066716e-11       1.050507246164e-14       1.762943856207e-14       6.134554350303e-15      -5.489475741654e-16 
  732       2.895868445073e-10       4.289326179179e-12      -1.765585432956e-11       1.051878700305e-14       1.754060597381e-14       6.133639424811e-15      -5.451681084850e-16 
  733       2.932833176054e-10       4.257780211271e-12      -1.771574950662e-11       1.053262330705e-14       1.745233166992e-14       6.132295870225e-15      -5.413430084846e-16 
  734       2.969811349058e-10       4.225819182231e-12      -1.777102366232e-11       1.054657923154e-14       1.736461268269e-14       6.130529518123e-15      -5.374730979738e-16 
  735       3.006767049199e-10       4.193458285968e-12      -1.782166444079e-11       1.056065260186e-14       1.727744594574e-14       6.128346289544e-15      -5.335592116446e-16 
  736       3.043663977556e-10       4.160712900029e-12      -1.786765966723e-11       1.057484121073e-14       1.719082829353e-14       6.125752195315e-15      -5.296021951094e-16 
  737       3.080465449882e-10       4.127598586232e-12      -1.790899734893e-11       1.058914281807e-14       1.710475646098e-14       6.122753336388e-15      -5.256029049399e-16 
  738       3.117134395310e-10       4.094131091313e-12      -1.794566567621e-11       1.060355515091e-14       1.701922708301e-14       6.119355904166e-15      -5.215622087053e-16 
  739       3.153633355062e-10       4.060326347556e-12      -1.797765302340e-11       1.061807590327e-14       1.693423669410e-14       6.115566180839e-15      -5.174809850108e-16 
  740       3.189924481154e-10       4.026200473438e-12      -1.800494794985e-11       1.063270273599e-14       1.684978172791e-14       6.111390539710e-15      -5.133601235362e-16 
  741       3.225969535106e-10       3.991769774264e-12      -1.802753920083e-11       1.064743327668e-14       1.676585851679e-14       6.106835445531e-15      -5.092005250738e-16 
  742       3.261729886644e-10       3.957050742806e-12      -1.804541570858e-11       1.066226511952e-14       1.668246329138e-14       6.101907454832e-15      -5.050031015677e-16 
  743       3.297166512417e-10       3.922060059941e-12      -1.805856659326e-11       1.067719582521e-14       1.659959218020e-14       6.096613216251e-15      -5.007687761515e-16 
  744       3.332239994692e-10       3.886814595294e-12      -1.806698116390e-11       1.069222292079e-14       1.651724120916e-14       6.090959470868e-15      -4.964984831870e-16 
  745       3.366910520073e-10       3.851331407868e-12      -1.807064891938e-11       1.070734389954e-14       1.643540630121e-14       6.084953052534e-15      -4.921931683027e-16 
  746       3.401137878199e-10       3.815627746691e-12      -1.806955954944e-11       1.072255622087e-14       1.635408327584e-14       6.078600888202e-15      -4.878537884324e-16 
  747       3.434881460459e-10       3.779721051449e-12      -1.806370293561e-11       1.073785731015e-14       1.627326784868e-14       6.071909998262e-15      -4.834813118531e-16 
  748       3.468100258694e-10       3.743628953127e-12      -1.805306915223e-11       1.075324455866e-14       1.619295563107e-14       6.064887496867e-15      -4.790767182241e-16 
  749       3.500752863904e-10       3.707369274647e-12      -1.803764846736e-11       1.076871532340e-14       1.611314212965e-14       6.057540592266e-15      -4.746409986248e-16 
  750       3.532797464960e-10       3.670960031505e-12      -1.801743134381e-11       1.078426692698e-14       1.603382274587e-14       6.049876587138e-15      -4.701751555938e-16 
  751       3.564191847309e-10       3.634419432413e-12      -1.799240844011e-11       1.079989665756e-14       1.595499277562e-14       6.041902878920e-15      -4.656802031668e-16 
  752       3.594893391679e-10       3.597765879933e-12      -1.796257061145e-11       1.081560176861e-14       1.587664740878e-14       6.033626960139e-15      -4.611571669154e-16 
  753       3.624859072788e-10       3.561017971120e-12      -1.792790891067e-11       1.083137947891e-14       1.579878172879e-14       6.025056418744e-15      -4.566070839853e-16 
  754       3.654045458053e-10       3.524194498156e-12      -1.788841458925e-11       1.084722697235e-14       1.572139071220e-14       6.016198938435e-15      -4.520310031349e-16 
  755       3.682408706296e-10       3.487314448993e-12      -1.784407909826e-11       1.086314139780e-14       1.564446922829e-14       6.007062298997e-15      -4.474299847735e-16 
  756       3.709904566450e-10       3.450397007988e-12      -1.779489408936e-11       1.087911986906e-14       1.556801203857e-14       5.997654376631e-15      -4.428051010002e-16 
  757       3.736488376268e-10       3.413461556543e-12      -1.774085141576e-11       1.089515946466e-14       1.549201379642e-14       5.987983144283e-15      -4.381574356420e-16 
  758       3.762115061031e-10       3.376527673743e-12      -1.768194313317e-11       1.091125722778e-14       1.541646904662e-14       5.978056671976e-15      -4.334880842922e-16 
  759       3.786739132251e-10       3.339615136996e-12      -1.761816150081e-11       1.092741016610e-14       1.534137222493e-14       5.967883127141e-15      -4.287981543490e-16 
  760       3.810314686385e-10       3.302743922668e-12      -1.754949898240e-11       1.094361525171e-14       1.526671765765e-14       5.957470774952e-15      -4.240887650539e-16 
  761       3.832803408851e-10       3.265932991780e-12      -1.747595740895e-11       1.095986940342e-14       1.519250030211e-14       5.946826798022e-15      -4.193609746834e-16 
  762       3.854198756988e-10       3.229196620258e-12      -1.739757565812e-11       1.097616943362e-14       1.511871798458e-14       5.935953730029e-15      -4.146155605157e-16 
  763       3.874502238118e-10       3.192547999598e-12      -1.731440250746e-11       1.099251210017e-14       1.504536920438e-14       5.924852954381e-15      -4.098532347219e-16 
  764       3.893715446584e-10       3.156000445827e-12      -1.722648752339e-11       1.100889412371e-14       1.497245239663e-14       5.913525878743e-15      -4.050747168544e-16 
  765       3.911840064118e-10       3.119567399887e-12      -1.713388106413e-11       1.102531218755e-14       1.489996593193e-14       5.901973935120e-15      -4.002807338703e-16 
  766       3.928877860206e-10       3.083262428024e-12      -1.703663428255e-11       1.104176293753e-14       1.482790811611e-14       5.890198579945e-15      -3.954720201543e-16 
  767       3.944830692447e-10       3.047099222176e-12      -1.693479912903e-11       1.105824298189e-14       1.475627718997e-14       5.878201294167e-15      -3.906493175425e-16 
